nCPUs,url,timeGettingFile,timeComputing
1.0,http://content-server-service:80/files/file18.dat,0.03688526153564453,0.02646493911743164
1.0,http://content-server-service:80/files/file45.dat,0.05946087837219238,0.02857828140258789
1.0,http://content-server-service:80/files/file4.dat,0.03836965560913086,0.025988340377807617
1.0,http://content-server-service:80/files/file30.dat,0.043968915939331055,0.02859044075012207
1.0,http://content-server-service:80/files/file16.dat,0.034723758697509766,0.026676416397094727
1.0,http://content-server-service:80/files/file16.dat,0.055925846099853516,0.029070138931274414
1.0,http://content-server-service:80/files/file11.dat,0.03401660919189453,0.03630423545837402
1.0,http://content-server-service:80/files/file10.dat,0.052459716796875,0.029158830642700195
1.0,http://content-server-service:80/files/file48.dat,0.03322458267211914,0.026083707809448242
1.0,http://content-server-service:80/files/file8.dat,0.033814430236816406,0.03729534149169922
1.0,http://content-server-service:80/files/file1.dat,0.03238391876220703,0.02624988555908203
1.0,http://content-server-service:80/files/file40.dat,0.04031991958618164,0.06390094757080078
1.0,http://content-server-service:80/files/file48.dat,0.03737020492553711,0.0260770320892334
1.0,http://content-server-service:80/files/file19.dat,0.05662250518798828,0.02968287467956543
1.0,http://content-server-service:80/files/file8.dat,0.03620743751525879,0.02834916114807129
1.0,http://content-server-service:80/files/file48.dat,0.034308433532714844,0.026116609573364258
1.0,http://content-server-service:80/files/file41.dat,0.06326055526733398,0.036995887756347656
1.0,http://content-server-service:80/files/file30.dat,0.03306245803833008,0.02650761604309082
1.0,http://content-server-service:80/files/file28.dat,0.04143023490905762,0.0310518741607666
1.0,http://content-server-service:80/files/file28.dat,0.03310966491699219,0.026088953018188477
1.0,http://content-server-service:80/files/file8.dat,0.0546572208404541,0.028493642807006836
1.0,http://content-server-service:80/files/file24.dat,0.03268861770629883,0.04120326042175293
1.0,http://content-server-service:80/files/file29.dat,0.034635305404663086,0.025903701782226562
1.0,http://content-server-service:80/files/file25.dat,0.03437638282775879,0.027361631393432617
1.0,http://content-server-service:80/files/file36.dat,0.05443263053894043,0.029213428497314453
1.0,http://content-server-service:80/files/file35.dat,0.03422713279724121,0.026737451553344727
1.0,http://content-server-service:80/files/file15.dat,0.042916297912597656,0.027982473373413086
1.0,http://content-server-service:80/files/file44.dat,0.05754828453063965,0.029673337936401367
1.0,http://content-server-service:80/files/file29.dat,0.043749332427978516,0.026287078857421875
1.0,http://content-server-service:80/files/file21.dat,0.04377937316894531,0.028383255004882812
1.0,http://content-server-service:80/files/file12.dat,0.05328536033630371,0.03043651580810547
1.0,http://content-server-service:80/files/file32.dat,0.034954071044921875,0.026501178741455078
1.0,http://content-server-service:80/files/file16.dat,0.03478741645812988,0.03750896453857422
1.0,http://content-server-service:80/files/file8.dat,0.03506183624267578,0.0262148380279541
1.0,http://content-server-service:80/files/file43.dat,0.03442835807800293,0.028505802154541016
1.0,http://content-server-service:80/files/file4.dat,0.034197330474853516,0.026356935501098633
1.0,http://content-server-service:80/files/file37.dat,0.042086124420166016,0.028467893600463867
1.0,http://content-server-service:80/files/file24.dat,0.03338742256164551,0.026120901107788086
1.0,http://content-server-service:80/files/file8.dat,0.05578780174255371,0.031003475189208984
1.0,http://content-server-service:80/files/file32.dat,0.0346837043762207,0.03696894645690918
1.0,http://content-server-service:80/files/file42.dat,0.03510570526123047,0.026585102081298828
1.0,http://content-server-service:80/files/file4.dat,0.03520822525024414,0.026545047760009766
1.0,http://content-server-service:80/files/file27.dat,0.05246162414550781,0.02854609489440918
1.0,http://content-server-service:80/files/file46.dat,0.03462648391723633,0.025986194610595703
1.0,http://content-server-service:80/files/file11.dat,0.038217782974243164,0.027513504028320312
1.0,http://content-server-service:80/files/file31.dat,0.034279823303222656,0.02607107162475586
1.0,http://content-server-service:80/files/file31.dat,0.05533146858215332,0.029242515563964844
1.0,http://content-server-service:80/files/file14.dat,0.03554058074951172,0.042670488357543945
1.0,http://content-server-service:80/files/file8.dat,0.03368687629699707,0.026805639266967773
1.0,http://content-server-service:80/files/file32.dat,0.05525922775268555,0.029635906219482422
1.0,http://content-server-service:80/files/file30.dat,0.035284996032714844,0.044072866439819336
1.0,http://content-server-service:80/files/file11.dat,0.03555488586425781,0.027585744857788086
1.0,http://content-server-service:80/files/file14.dat,0.056015968322753906,0.029623985290527344
1.0,http://content-server-service:80/files/file6.dat,0.03393697738647461,0.02611231803894043
1.0,http://content-server-service:80/files/file5.dat,0.03384852409362793,0.026397228240966797
1.0,http://content-server-service:80/files/file47.dat,0.040078163146972656,0.028808116912841797
1.0,http://content-server-service:80/files/file26.dat,0.057007789611816406,0.029207944869995117
1.0,http://content-server-service:80/files/file46.dat,0.03367185592651367,0.026010751724243164
1.0,http://content-server-service:80/files/file12.dat,0.05219292640686035,0.028287410736083984
1.0,http://content-server-service:80/files/file39.dat,0.03492856025695801,0.02600836753845215
1.0,http://content-server-service:80/files/file48.dat,0.037847280502319336,0.04750251770019531
1.0,http://content-server-service:80/files/file21.dat,0.06932973861694336,0.028644800186157227
1.0,http://content-server-service:80/files/file20.dat,0.033432960510253906,0.026755809783935547
1.0,http://content-server-service:80/files/file39.dat,0.0336613655090332,0.0276796817779541
1.0,http://content-server-service:80/files/file20.dat,0.055751800537109375,0.02885580062866211
1.0,http://content-server-service:80/files/file14.dat,0.07710075378417969,0.027825117111206055
1.0,http://content-server-service:80/files/file8.dat,0.03358316421508789,0.026166200637817383
1.0,http://content-server-service:80/files/file28.dat,0.03515744209289551,0.035340070724487305
1.0,http://content-server-service:80/files/file23.dat,0.05556011199951172,0.029667139053344727
1.0,http://content-server-service:80/files/file38.dat,0.03374505043029785,0.02596902847290039
1.0,http://content-server-service:80/files/file40.dat,0.035350799560546875,0.027551651000976562
1.0,http://content-server-service:80/files/file45.dat,0.03436446189880371,0.03174114227294922
1.0,http://content-server-service:80/files/file7.dat,0.0634605884552002,0.02931952476501465
1.0,http://content-server-service:80/files/file44.dat,0.046018362045288086,0.028577804565429688
1.0,http://content-server-service:80/files/file28.dat,0.05731511116027832,0.0291595458984375
1.0,http://content-server-service:80/files/file47.dat,0.0338742733001709,0.03643083572387695
1.0,http://content-server-service:80/files/file3.dat,0.03642559051513672,0.02636241912841797
1.0,http://content-server-service:80/files/file32.dat,0.05518341064453125,0.029632568359375
1.0,http://content-server-service:80/files/file5.dat,0.035318613052368164,0.02845621109008789
1.0,http://content-server-service:80/files/file25.dat,0.040496110916137695,0.027530431747436523
1.0,http://content-server-service:80/files/file40.dat,0.03583073616027832,0.026124000549316406
1.0,http://content-server-service:80/files/file7.dat,0.032968759536743164,0.026140689849853516
1.0,http://content-server-service:80/files/file8.dat,0.045600175857543945,0.028261899948120117
1.0,http://content-server-service:80/files/file2.dat,0.03381490707397461,0.02605891227722168
1.0,http://content-server-service:80/files/file9.dat,0.03681015968322754,0.048598527908325195
1.0,http://content-server-service:80/files/file47.dat,0.05977368354797363,0.02961587905883789
1.0,http://content-server-service:80/files/file1.dat,0.036592960357666016,0.0366206169128418
1.0,http://content-server-service:80/files/file11.dat,0.03449082374572754,0.026331663131713867
1.0,http://content-server-service:80/files/file49.dat,0.056957244873046875,0.028465986251831055
1.0,http://content-server-service:80/files/file9.dat,0.05089402198791504,0.028093338012695312
1.0,http://content-server-service:80/files/file12.dat,0.033275604248046875,0.026092529296875
1.0,http://content-server-service:80/files/file6.dat,0.05381464958190918,0.02979421615600586
1.0,http://content-server-service:80/files/file19.dat,0.03517580032348633,0.03720879554748535
1.0,http://content-server-service:80/files/file40.dat,0.03439736366271973,0.026044607162475586
1.0,http://content-server-service:80/files/file18.dat,0.033478498458862305,0.026311874389648438
1.0,http://content-server-service:80/files/file44.dat,0.03652834892272949,0.02914905548095703
1.0,http://content-server-service:80/files/file6.dat,0.056976318359375,0.029595613479614258
1.0,http://content-server-service:80/files/file11.dat,0.032640933990478516,0.0266573429107666
1.0,http://content-server-service:80/files/file41.dat,0.03589010238647461,0.0277707576751709
1.0,http://content-server-service:80/files/file5.dat,0.056385040283203125,0.028670072555541992
1.0,http://content-server-service:80/files/file2.dat,0.03396344184875488,0.026233434677124023
1.0,http://content-server-service:80/files/file17.dat,0.03831672668457031,0.02852010726928711
1.0,http://content-server-service:80/files/file39.dat,0.034433603286743164,0.02643728256225586
1.0,http://content-server-service:80/files/file1.dat,0.05801844596862793,0.03567647933959961
1.0,http://content-server-service:80/files/file43.dat,0.037366628646850586,0.03986310958862305
1.0,http://content-server-service:80/files/file34.dat,0.03522920608520508,0.02666759490966797
1.0,http://content-server-service:80/files/file46.dat,0.03594064712524414,0.026854515075683594
1.0,http://content-server-service:80/files/file5.dat,0.06866598129272461,0.02881026268005371
1.0,http://content-server-service:80/files/file21.dat,0.04261422157287598,0.02831578254699707
1.0,http://content-server-service:80/files/file7.dat,0.03456425666809082,0.026241302490234375
1.0,http://content-server-service:80/files/file43.dat,0.03448772430419922,0.03631329536437988
1.0,http://content-server-service:80/files/file39.dat,0.033371925354003906,0.03386855125427246
1.0,http://content-server-service:80/files/file20.dat,0.033315420150756836,0.04092073440551758
1.0,http://content-server-service:80/files/file5.dat,0.05610251426696777,0.03004145622253418
1.0,http://content-server-service:80/files/file43.dat,0.03367733955383301,0.025794267654418945
1.0,http://content-server-service:80/files/file37.dat,0.03619837760925293,0.030867815017700195
1.0,http://content-server-service:80/files/file3.dat,0.034493446350097656,0.026165485382080078
1.0,http://content-server-service:80/files/file41.dat,0.05690121650695801,0.030201196670532227
1.0,http://content-server-service:80/files/file28.dat,0.04803633689880371,0.0278623104095459
1.0,http://content-server-service:80/files/file9.dat,0.03475165367126465,0.02625441551208496
1.0,http://content-server-service:80/files/file11.dat,0.05590033531188965,0.02921295166015625
1.0,http://content-server-service:80/files/file5.dat,0.03391599655151367,0.03232598304748535
1.0,http://content-server-service:80/files/file45.dat,0.033480167388916016,0.02585625648498535
1.0,http://content-server-service:80/files/file27.dat,0.036626577377319336,0.02682352066040039
1.0,http://content-server-service:80/files/file13.dat,0.034143924713134766,0.025940418243408203
1.0,http://content-server-service:80/files/file40.dat,0.05564570426940918,0.028377532958984375
1.0,http://content-server-service:80/files/file5.dat,0.03486919403076172,0.026314973831176758
1.0,http://content-server-service:80/files/file26.dat,0.03462815284729004,0.030770540237426758
1.0,http://content-server-service:80/files/file28.dat,0.061014413833618164,0.03132271766662598
1.0,http://content-server-service:80/files/file50.dat,0.04997968673706055,0.02814650535583496
1.0,http://content-server-service:80/files/file48.dat,0.061250925064086914,0.028797388076782227
1.0,http://content-server-service:80/files/file16.dat,0.034082651138305664,0.02621626853942871
1.0,http://content-server-service:80/files/file20.dat,0.043845415115356445,0.027823925018310547
1.0,http://content-server-service:80/files/file46.dat,0.03321957588195801,0.026309728622436523
1.0,http://content-server-service:80/files/file18.dat,0.036675453186035156,0.03179597854614258
1.0,http://content-server-service:80/files/file7.dat,0.05235099792480469,0.029464244842529297
1.0,http://content-server-service:80/files/file39.dat,0.03440594673156738,0.026328325271606445
1.0,http://content-server-service:80/files/file8.dat,0.039846181869506836,0.02775263786315918
1.0,http://content-server-service:80/files/file2.dat,0.033263206481933594,0.028116703033447266
1.0,http://content-server-service:80/files/file25.dat,0.056792497634887695,0.030987262725830078
1.0,http://content-server-service:80/files/file45.dat,0.045113325119018555,0.028835773468017578
1.0,http://content-server-service:80/files/file42.dat,0.033792734146118164,0.028291702270507812
1.0,http://content-server-service:80/files/file15.dat,0.05718564987182617,0.029214143753051758
1.0,http://content-server-service:80/files/file44.dat,0.036930084228515625,0.026336669921875
1.0,http://content-server-service:80/files/file35.dat,0.0349278450012207,0.03745412826538086
1.0,http://content-server-service:80/files/file26.dat,0.033916473388671875,0.026056766510009766
1.0,http://content-server-service:80/files/file6.dat,0.05602121353149414,0.028443098068237305
1.0,http://content-server-service:80/files/file17.dat,0.0363612174987793,0.02820873260498047
1.0,http://content-server-service:80/files/file39.dat,0.0337519645690918,0.026456832885742188
1.0,http://content-server-service:80/files/file13.dat,0.033791542053222656,0.03137373924255371
1.0,http://content-server-service:80/files/file8.dat,0.05400586128234863,0.028567790985107422
1.0,http://content-server-service:80/files/file28.dat,0.055480003356933594,0.028004169464111328
1.0,http://content-server-service:80/files/file37.dat,0.05518174171447754,0.029247522354125977
1.0,http://content-server-service:80/files/file39.dat,0.06424522399902344,0.02913045883178711
1.0,http://content-server-service:80/files/file25.dat,0.034911394119262695,0.026119470596313477
1.0,http://content-server-service:80/files/file5.dat,0.03462505340576172,0.04065442085266113
1.0,http://content-server-service:80/files/file49.dat,0.032747745513916016,0.02671504020690918
1.0,http://content-server-service:80/files/file4.dat,0.03904080390930176,0.04305863380432129
1.0,http://content-server-service:80/files/file39.dat,0.033690452575683594,0.025986433029174805
1.0,http://content-server-service:80/files/file39.dat,0.05593085289001465,0.028942108154296875
1.0,http://content-server-service:80/files/file6.dat,0.036490440368652344,0.027088403701782227
1.0,http://content-server-service:80/files/file40.dat,0.0339963436126709,0.026024818420410156
1.0,http://content-server-service:80/files/file20.dat,0.054085493087768555,0.028671741485595703
1.0,http://content-server-service:80/files/file40.dat,0.034471750259399414,0.026212453842163086
1.0,http://content-server-service:80/files/file41.dat,0.043631553649902344,0.028787612915039062
1.0,http://content-server-service:80/files/file31.dat,0.05639314651489258,0.02848219871520996
1.0,http://content-server-service:80/files/file42.dat,0.03283572196960449,0.026759624481201172
1.0,http://content-server-service:80/files/file23.dat,0.03501629829406738,0.03608560562133789
1.0,http://content-server-service:80/files/file39.dat,0.03281688690185547,0.026354074478149414
1.0,http://content-server-service:80/files/file46.dat,0.05386614799499512,0.028573036193847656
1.0,http://content-server-service:80/files/file17.dat,0.03540754318237305,0.02779102325439453
1.0,http://content-server-service:80/files/file39.dat,0.03210139274597168,0.02611517906188965
1.0,http://content-server-service:80/files/file46.dat,0.03693819046020508,0.027954816818237305
1.0,http://content-server-service:80/files/file9.dat,0.05551505088806152,0.029035568237304688
1.0,http://content-server-service:80/files/file44.dat,0.03544354438781738,0.026504039764404297
1.0,http://content-server-service:80/files/file17.dat,0.0416111946105957,0.02731919288635254
1.0,http://content-server-service:80/files/file12.dat,0.057115793228149414,0.03239011764526367
1.0,http://content-server-service:80/files/file38.dat,0.03586316108703613,0.03229832649230957
1.0,http://content-server-service:80/files/file23.dat,0.03581500053405762,0.02829599380493164
1.0,http://content-server-service:80/files/file20.dat,0.03650999069213867,0.026264190673828125
1.0,http://content-server-service:80/files/file3.dat,0.040569305419921875,0.027439594268798828
1.0,http://content-server-service:80/files/file47.dat,0.03233480453491211,0.030519962310791016
1.0,http://content-server-service:80/files/file4.dat,0.03594708442687988,0.03519487380981445
1.0,http://content-server-service:80/files/file42.dat,0.05443000793457031,0.02893996238708496
1.0,http://content-server-service:80/files/file23.dat,0.03249049186706543,0.025850296020507812
1.0,http://content-server-service:80/files/file11.dat,0.0347287654876709,0.027190685272216797
1.0,http://content-server-service:80/files/file37.dat,0.03419995307922363,0.026056766510009766
1.0,http://content-server-service:80/files/file2.dat,0.038620948791503906,0.02816152572631836
1.0,http://content-server-service:80/files/file28.dat,0.06088757514953613,0.03752422332763672
1.0,http://content-server-service:80/files/file5.dat,0.03465986251831055,0.02705693244934082
1.0,http://content-server-service:80/files/file6.dat,0.034043312072753906,0.039777517318725586
1.0,http://content-server-service:80/files/file45.dat,0.034273624420166016,0.025935649871826172
1.0,http://content-server-service:80/files/file24.dat,0.05948781967163086,0.02965831756591797
1.0,http://content-server-service:80/files/file21.dat,0.03460383415222168,0.030040264129638672
1.0,http://content-server-service:80/files/file4.dat,0.034052371978759766,0.026149511337280273
1.0,http://content-server-service:80/files/file23.dat,0.05970907211303711,0.029783248901367188
1.0,http://content-server-service:80/files/file7.dat,0.03215193748474121,0.029111385345458984
1.0,http://content-server-service:80/files/file38.dat,0.04041099548339844,0.02919149398803711
1.0,http://content-server-service:80/files/file23.dat,0.052854299545288086,0.029149532318115234
1.0,http://content-server-service:80/files/file5.dat,0.03416848182678223,0.026018857955932617
1.0,http://content-server-service:80/files/file33.dat,0.04528164863586426,0.03197646141052246
1.0,http://content-server-service:80/files/file13.dat,0.03393054008483887,0.025835037231445312
1.0,http://content-server-service:80/files/file39.dat,0.060896873474121094,0.028827428817749023
1.0,http://content-server-service:80/files/file30.dat,0.054364681243896484,0.027511119842529297
1.0,http://content-server-service:80/files/file43.dat,0.03374671936035156,0.026490449905395508
1.0,http://content-server-service:80/files/file43.dat,0.061743736267089844,0.028810739517211914
1.0,http://content-server-service:80/files/file30.dat,0.03699302673339844,0.0362703800201416
1.0,http://content-server-service:80/files/file29.dat,0.03599810600280762,0.027309656143188477
1.0,http://content-server-service:80/files/file35.dat,0.034058332443237305,0.026210784912109375
1.0,http://content-server-service:80/files/file15.dat,0.05314350128173828,0.029305219650268555
1.0,http://content-server-service:80/files/file28.dat,0.043659210205078125,0.0280001163482666
1.0,http://content-server-service:80/files/file15.dat,0.03387308120727539,0.03052544593811035
1.0,http://content-server-service:80/files/file27.dat,0.058913230895996094,0.028661727905273438
1.0,http://content-server-service:80/files/file35.dat,0.035456180572509766,0.040009260177612305
1.0,http://content-server-service:80/files/file49.dat,0.033609867095947266,0.02626514434814453
1.0,http://content-server-service:80/files/file19.dat,0.032440900802612305,0.02802586555480957
1.0,http://content-server-service:80/files/file5.dat,0.03527355194091797,0.03732419013977051
1.0,http://content-server-service:80/files/file28.dat,0.06029963493347168,0.03383278846740723
1.0,http://content-server-service:80/files/file12.dat,0.03204679489135742,0.02614140510559082
1.0,http://content-server-service:80/files/file35.dat,0.03548717498779297,0.03502249717712402
1.0,http://content-server-service:80/files/file12.dat,0.05386757850646973,0.029462575912475586
1.0,http://content-server-service:80/files/file23.dat,0.03333306312561035,0.025980234146118164
1.0,http://content-server-service:80/files/file16.dat,0.06511855125427246,0.027052640914916992
1.0,http://content-server-service:80/files/file39.dat,0.034998416900634766,0.02639317512512207
1.0,http://content-server-service:80/files/file33.dat,0.05508852005004883,0.028371572494506836
1.0,http://content-server-service:80/files/file37.dat,0.0487980842590332,0.027728796005249023
1.0,http://content-server-service:80/files/file4.dat,0.03853726387023926,0.035710811614990234
1.0,http://content-server-service:80/files/file35.dat,0.06094527244567871,0.02845025062561035
1.0,http://content-server-service:80/files/file8.dat,0.034859418869018555,0.04413723945617676
1.0,http://content-server-service:80/files/file40.dat,0.03491067886352539,0.026149511337280273
1.0,http://content-server-service:80/files/file22.dat,0.036123037338256836,0.05732274055480957
1.0,http://content-server-service:80/files/file43.dat,0.05659651756286621,0.028322458267211914
1.0,http://content-server-service:80/files/file32.dat,0.03228449821472168,0.02671504020690918
1.0,http://content-server-service:80/files/file18.dat,0.034177303314208984,0.05269169807434082
1.0,http://content-server-service:80/files/file13.dat,0.05197715759277344,0.028738021850585938
