cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.3103020191192627,2.0742416381835938e-05,0.46827268600463867,2.86102294921875e-06,0.8392825126647949,latency_loss,0.859,0.859,0.9171423435211181,0
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.3183708190917969,1.3113021850585938e-05,0.5988430976867676,2.86102294921875e-06,0.9742007255554199,latency_loss,1.002,1.002,1.0659237146377563,1
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.4041259288787842,1.33514404296875e-05,0.49727559089660645,2.384185791015625e-06,0.951941967010498,latency_loss,0.981,0.981,1.0420836925506591,2
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.3080627918243408,1.6450881958007812e-05,0.5739915370941162,3.814697265625e-06,0.9398455619812012,latency_loss,0.963,0.963,1.0280530214309693,3
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.31918787956237793,1.1920928955078125e-05,0.5376405715942383,3.337860107421875e-06,0.90621018409729,latency_loss,0.932,0.932,0.9918945550918579,4
1,1,1Gi,0.1,0.1,0.7,0.4,0.7,0.3413515090942383,1.6927719116210938e-05,0.3190150260925293,3.337860107421875e-06,0.7122199535369873,latency_loss,0.739,0.739,0.75600266456604,0
1,1,1Gi,0.1,0.1,0.7,0.4,0.7,0.30637550354003906,1.1682510375976562e-05,0.29860973358154297,2.1457672119140625e-06,0.6749122142791748,latency_loss,0.699,0.699,0.7121049404144286,1
1,1,1Gi,0.1,0.1,0.7,0.4,0.7,0.31245923042297363,1.7881393432617188e-05,0.30896759033203125,4.76837158203125e-06,0.6970391273498535,latency_loss,0.778,0.778,0.7354543209075928,2
1,1,1Gi,0.1,0.1,0.7,0.4,0.7,0.30991411209106445,1.5497207641601562e-05,0.26200103759765625,2.6226043701171875e-06,0.618403434753418,latency_loss,0.647,0.647,0.6472771406173705,3
1,1,1Gi,0.1,0.1,0.7,0.4,0.7,0.4023439884185791,1.5735626220703125e-05,0.27147603034973145,2.1457672119140625e-06,0.7426917552947998,latency_loss,0.771,0.771,0.7501542806625366,4
