cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,1.0,0.32514238357543945,7.152557373046875e-06,9.5367431640625e-07,0.2614903450012207,2.6226043701171875e-06,0.6468195915222168,latency_loss,0.718,0.718,0.9408316850662232,4
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,0.1,0.4236021041870117,1.1444091796875e-05,1.6689300537109375e-06,0.29038286209106445,2.6226043701171875e-06,0.8435108661651611,latency_loss,0.871,0.871,0.41710603237152105,0
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,0.1,0.3624405860900879,6.4373016357421875e-06,1.430511474609375e-06,0.36841917037963867,3.5762786865234375e-06,0.7971749305725098,latency_loss,0.859,0.859,0.4843876600265503,1
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,0.1,0.42771077156066895,6.67572021484375e-06,1.430511474609375e-06,0.3364400863647461,4.5299530029296875e-06,0.9234888553619385,latency_loss,0.95,0.95,0.4715673208236694,2
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,0.1,0.39847326278686523,6.9141387939453125e-06,1.6689300537109375e-06,0.3049638271331787,6.4373016357421875e-06,0.8124284744262695,latency_loss,0.887,0.887,0.42606172561645506,3
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,0.1,0.43514418601989746,7.3909759521484375e-06,1.1920928955078125e-06,0.3005192279815674,2.1457672119140625e-06,0.859428882598877,latency_loss,0.89,0.89,0.4299842596054077,4
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,1.0,0.31865525245666504,1.2636184692382812e-05,1.430511474609375e-06,0.5163295269012451,1.6689300537109375e-06,0.9103150367736816,latency_loss,0.936,0.936,0.9938279628753662,0
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,1.0,0.33632850646972656,1.4066696166992188e-05,1.9073486328125e-06,0.5429022312164307,1.1920928955078125e-06,0.947580099105835,latency_loss,1.033,1.033,1.0355186223983766,1
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,1.0,0.30904102325439453,3.123283386230469e-05,1.9073486328125e-06,0.6545798778533936,3.0994415283203125e-06,1.0391271114349365,latency_loss,1.066,1.066,1.1355237245559693,2
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,1.0,0.3265573978424072,7.152557373046875e-06,1.430511474609375e-06,0.533282995223999,1.1920928955078125e-06,0.9247136116027832,latency_loss,1.001,1.001,1.0107061386108398,3
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,1.0,0.3653566837310791,7.3909759521484375e-06,1.430511474609375e-06,0.4214909076690674,9.5367431640625e-07,0.86110520362854,latency_loss,0.885,0.885,0.9397984504699707,4
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,0.1,0.3558340072631836,7.867813110351562e-06,1.9073486328125e-06,0.6557033061981201,2.5033950805664062e-05,1.0809450149536133,latency_loss,1.107,1.107,0.209281325340271,0
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,0.1,0.43865299224853516,1.4066696166992188e-05,1.9073486328125e-06,0.8201749324798584,1.1920928955078125e-06,1.375317096710205,latency_loss,1.439,1.439,0.26342995166778566,1
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,0.1,0.3912787437438965,1.3113021850585938e-05,9.5367431640625e-07,0.7052476406097412,1.9073486328125e-06,1.222480297088623,latency_loss,1.29,1.29,0.23191578388214112,2
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,0.1,0.41712498664855957,1.049041748046875e-05,9.5367431640625e-07,0.8008942604064941,1.1920928955078125e-06,1.3437039852142334,latency_loss,1.369,1.369,0.25618410110473633,3
1,1,1Gi,0.1,1.0,0.1,0.1,1.0,0.1,0.4943723678588867,7.62939453125e-06,1.430511474609375e-06,0.6355581283569336,2.86102294921875e-06,1.3140134811401367,latency_loss,1.361,1.361,0.24440503120422366,4
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,1.0,0.3374474048614502,6.67572021484375e-06,1.6689300537109375e-06,0.556934118270874,3.5762786865234375e-06,0.9636337757110596,latency_loss,0.994,0.994,1.0530791282653809,0
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,1.0,0.29493236541748047,1.0251998901367188e-05,1.430511474609375e-06,0.49458932876586914,3.5762786865234375e-06,0.8503720760345459,latency_loss,0.875,0.875,0.9293349981307983,1
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,1.0,0.38379406929016113,2.4080276489257812e-05,1.430511474609375e-06,0.5230152606964111,3.814697265625e-06,0.9746296405792236,latency_loss,1.055,1.055,1.065335178375244,2
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,1.0,0.346942663192749,1.0251998901367188e-05,9.5367431640625e-07,0.5108301639556885,3.0994415283203125e-06,0.9385867118835449,latency_loss,0.965,0.965,1.0243746519088746,3
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,1.0,0.3486313819885254,8.821487426757812e-06,1.1920928955078125e-06,0.493668794631958,3.0994415283203125e-06,0.9228165149688721,latency_loss,0.961,0.961,1.0070557832717895,4
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,0.1,0.41619372367858887,1.1444091796875e-05,1.1920928955078125e-06,0.7072527408599854,4.0531158447265625e-06,1.2435276508331299,latency_loss,1.272,1.272,0.23670938014984133,0
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,0.1,0.3778038024902344,1.5020370483398438e-05,2.1457672119140625e-06,0.6951577663421631,5.4836273193359375e-06,1.2037124633789062,latency_loss,1.271,1.271,0.2276831865310669,1
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,0.1,0.42464613914489746,1.5735626220703125e-05,1.1920928955078125e-06,0.8098483085632324,1.1920928955078125e-06,1.3509469032287598,latency_loss,1.379,1.379,0.2585601091384888,2
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,0.1,0.41623902320861816,7.152557373046875e-06,1.430511474609375e-06,0.8063108921051025,4.291534423828125e-06,1.3936381340026855,latency_loss,1.443,1.443,0.26162652969360356,3
1,1,1Gi,0.1,1.0,0.1,0.1,0.1,0.1,0.5115303993225098,7.3909759521484375e-06,1.1920928955078125e-06,0.8160560131072998,1.6689300537109375e-06,1.4541842937469482,latency_loss,1.479,1.479,0.27818474769592283,4
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,1.0,0.2769503593444824,1.3589859008789062e-05,4.76837158203125e-07,0.2346937656402588,7.152557373046875e-07,0.5821857452392578,latency_loss,0.608,0.608,0.8445770978927613,0
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,1.0,0.34107065200805664,1.9550323486328125e-05,7.152557373046875e-07,0.23038983345031738,1.1920928955078125e-06,0.6328940391540527,latency_loss,0.658,0.658,0.8973948001861572,1
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,1.0,0.31208324432373047,3.4332275390625e-05,9.5367431640625e-07,0.3090651035308838,3.337860107421875e-06,0.6899981498718262,latency_loss,0.714,0.714,1.0302793025970458,2
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,1.0,0.2944529056549072,1.7642974853515625e-05,7.152557373046875e-07,0.2725486755371094,9.5367431640625e-07,0.6279869079589844,latency_loss,0.724,0.724,0.9299843072891235,3
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,1.0,0.29921531677246094,2.6464462280273438e-05,9.5367431640625e-07,0.2713139057159424,1.430511474609375e-06,0.6263306140899658,latency_loss,0.646,0.646,0.9275710821151734,4
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,0.1,0.3583536148071289,1.9311904907226562e-05,7.152557373046875e-07,0.2725064754486084,3.337860107421875e-06,0.7652668952941895,latency_loss,0.822,0.822,0.3848745107650757,0
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,0.1,0.492401123046875,2.4318695068359375e-05,2.6226043701171875e-06,0.3258488178253174,9.5367431640625e-07,0.9182267189025879,latency_loss,0.947,0.947,0.466917610168457,1
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,0.1,0.38705921173095703,1.621246337890625e-05,4.76837158203125e-07,0.2645387649536133,9.5367431640625e-07,0.8035593032836914,latency_loss,0.879,0.879,0.3836036682128906,2
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,0.1,0.5283777713775635,1.5735626220703125e-05,1.6689300537109375e-06,0.26732492446899414,1.1920928955078125e-06,0.9157671928405762,latency_loss,0.941,0.941,0.41174385547637943,3
1,1,1Gi,0.1,0.1,1.0,1.0,1.0,0.1,0.3487279415130615,1.5735626220703125e-05,4.76837158203125e-07,0.2856435775756836,2.384185791015625e-06,0.7035958766937256,latency_loss,0.729,0.729,0.3908803939819336,4
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,1.0,0.319033145904541,1.3828277587890625e-05,7.152557373046875e-07,0.2689361572265625,3.337860107421875e-06,0.6561257839202881,latency_loss,0.678,0.678,0.9569676876068115,0
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,1.0,0.31780266761779785,1.5497207641601562e-05,1.1920928955078125e-06,0.2847254276275635,2.384185791015625e-06,0.6610326766967773,latency_loss,0.727,0.727,0.9775413513183594,1
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,1.0,0.32923436164855957,1.9073486328125e-05,9.5367431640625e-07,0.2836308479309082,3.0994415283203125e-06,0.6885199546813965,latency_loss,0.709,0.709,1.0050774097442627,2
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,1.0,0.2887845039367676,2.2649765014648438e-05,7.152557373046875e-07,0.25775766372680664,2.384185791015625e-06,0.6117098331451416,latency_loss,0.639,0.639,0.8983491659164429,3
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,1.0,0.3056070804595947,1.6450881958007812e-05,9.5367431640625e-07,0.28225255012512207,4.291534423828125e-06,0.6492428779602051,latency_loss,0.677,0.677,0.9620591640472412,4
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,0.1,0.4983096122741699,2.1457672119140625e-05,1.6689300537109375e-06,0.305194616317749,3.5762786865234375e-06,0.9132513999938965,latency_loss,0.938,0.938,0.44635488986968996,0
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,0.1,0.3924987316131592,1.33514404296875e-05,4.76837158203125e-07,0.25899624824523926,3.337860107421875e-06,0.8138427734375,latency_loss,0.883,0.883,0.37963254451751705,1
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,0.1,0.3727891445159912,2.3126602172851562e-05,1.430511474609375e-06,0.3274850845336914,5.245208740234375e-06,0.8658215999603271,latency_loss,0.907,0.907,0.45135042667388914,2
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,0.1,0.4244534969329834,1.7404556274414062e-05,7.152557373046875e-07,0.3829171657562256,3.337860107421875e-06,0.9343504905700684,latency_loss,0.964,0.964,0.5188003540039062,3
1,1,1Gi,0.1,0.1,1.0,1.0,0.1,0.1,0.47075772285461426,1.9550323486328125e-05,9.5367431640625e-07,0.3428976535797119,3.337860107421875e-06,0.9818141460418701,latency_loss,1.057,1.057,0.4881580829620361,4
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,1.0,0.3350510597229004,1.6689300537109375e-05,7.152557373046875e-07,0.5232281684875488,1.430511474609375e-06,0.9231033325195312,latency_loss,0.999,0.999,1.0089350700378419,0
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,1.0,0.3140087127685547,2.5510787963867188e-05,7.152557373046875e-07,0.541334867477417,1.430511474609375e-06,0.9165642261505127,latency_loss,0.943,0.943,1.0021032810211181,1
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,1.0,0.3368692398071289,9.608268737792969e-05,7.152557373046875e-07,0.4984736442565918,1.6689300537109375e-06,0.902651309967041,latency_loss,0.941,0.941,0.9861975908279419,2
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,1.0,0.30916309356689453,1.4066696166992188e-05,9.5367431640625e-07,0.513505220413208,1.1920928955078125e-06,0.8947105407714844,latency_loss,0.923,0.923,0.9769809246063232,3
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,1.0,0.31522488594055176,1.5735626220703125e-05,7.152557373046875e-07,0.4946317672729492,7.152557373046875e-07,0.8817389011383057,latency_loss,0.966,0.966,0.9627275705337525,4
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,0.1,0.3170652389526367,2.1219253540039062e-05,4.76837158203125e-07,0.8151781558990479,9.5367431640625e-07,1.2942297458648682,latency_loss,1.337,1.337,0.2426508665084839,0
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,0.1,0.442516565322876,1.430511474609375e-05,4.76837158203125e-07,0.9072103500366211,9.5367431640625e-07,1.515007495880127,latency_loss,1.544,1.544,0.28647630214691167,1
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,0.1,0.4842948913574219,1.811981201171875e-05,7.152557373046875e-07,0.7506957054138184,9.5367431640625e-07,1.4032237529754639,latency_loss,1.485,1.485,0.2638249158859253,2
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,0.1,0.5009541511535645,1.239776611328125e-05,9.5367431640625e-07,0.7169950008392334,2.1457672119140625e-06,1.3414795398712158,latency_loss,1.367,1.367,0.25594720840454105,3
1,1,1Gi,0.1,0.1,1.0,0.1,1.0,0.1,0.41610169410705566,2.9325485229492188e-05,7.152557373046875e-07,0.7522151470184326,1.6689300537109375e-06,1.3505096435546875,latency_loss,1.378,1.378,0.2518879652023316,4
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,1.0,0.31602907180786133,3.123283386230469e-05,9.5367431640625e-07,0.43170714378356934,4.291534423828125e-06,0.8198285102844238,latency_loss,0.852,0.852,0.894606637954712,0
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,1.0,0.317462682723999,1.621246337890625e-05,4.76837158203125e-07,0.547844648361206,2.384185791015625e-06,0.9260497093200684,latency_loss,0.96,0.96,1.012582778930664,1
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,1.0,0.22828125953674316,1.6450881958007812e-05,4.76837158203125e-07,0.5958826541900635,1.6689300537109375e-06,0.9041426181793213,latency_loss,0.982,0.982,0.9865612983703613,2
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,1.0,0.279390811920166,1.7881393432617188e-05,1.6689300537109375e-06,0.527019739151001,4.0531158447265625e-06,0.8843274116516113,latency_loss,0.912,0.912,0.9649723291397094,3
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,1.0,0.2535226345062256,1.9788742065429688e-05,4.76837158203125e-07,0.5039012432098389,3.337860107421875e-06,0.8390529155731201,latency_loss,0.867,0.867,0.914798092842102,4
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,0.1,0.5263688564300537,1.1920928955078125e-05,4.76837158203125e-07,0.7886228561401367,2.86102294921875e-06,1.4333760738372803,latency_loss,1.47,1.47,0.2748387336730957,0
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,0.1,0.41042542457580566,2.6464462280273438e-05,4.76837158203125e-07,0.8053412437438965,4.5299530029296875e-06,1.4064092636108398,latency_loss,1.439,1.439,0.2622211694717408,1
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,0.1,0.3738090991973877,2.0742416381835938e-05,4.76837158203125e-07,0.7203240394592285,4.291534423828125e-06,1.2140228748321533,latency_loss,1.297,1.297,0.23081858158111573,2
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,0.1,0.48937392234802246,6.866455078125e-05,4.76837158203125e-07,0.7068464756011963,2.1457672119140625e-06,1.331749677658081,latency_loss,1.361,1.361,0.25280456542968754,3
1,1,1Gi,0.1,0.1,1.0,0.1,0.1,0.1,0.3362767696380615,1.5497207641601562e-05,7.152557373046875e-07,0.7972931861877441,2.6226043701171875e-06,1.2741153240203857,latency_loss,1.338,1.338,0.24077105522155762,4
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,1.0,0.2972562313079834,1.52587890625e-05,1.9073486328125e-06,0.2816922664642334,1.1920928955078125e-06,0.6391985416412354,latency_loss,0.67,0.67,0.9506193399429321,0
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,1.0,0.2964317798614502,1.621246337890625e-05,9.5367431640625e-07,0.22848725318908691,2.384185791015625e-06,0.585435152053833,latency_loss,0.61,0.61,0.8435696840286255,1
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,1.0,0.329395055770874,1.33514404296875e-05,1.6689300537109375e-06,0.2387542724609375,1.430511474609375e-06,0.6292445659637451,latency_loss,0.706,0.706,0.900941276550293,2
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,1.0,0.3053858280181885,1.9311904907226562e-05,1.430511474609375e-06,0.23850011825561523,2.384185791015625e-06,0.6159155368804932,latency_loss,0.639,0.639,0.8849586963653564,3
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,1.0,0.3217487335205078,1.621246337890625e-05,1.1920928955078125e-06,0.25762271881103516,1.1920928955078125e-06,0.6520495414733887,latency_loss,0.68,0.68,0.9418500661849976,4
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,0.1,0.4325716495513916,1.6689300537109375e-05,1.430511474609375e-06,0.47705507278442383,9.5367431640625e-07,0.9849224090576172,latency_loss,1.037,1.037,0.6188072443008422,0
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,0.1,0.4240269660949707,1.4543533325195312e-05,9.5367431640625e-07,0.3100545406341553,2.6226043701171875e-06,0.8505051136016846,latency_loss,0.879,0.879,0.4375119209289551,1
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,0.1,0.43982791900634766,1.3589859008789062e-05,1.9073486328125e-06,0.2596628665924072,9.5367431640625e-07,0.7867934703826904,latency_loss,0.824,0.824,0.3823275089263916,2
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,0.1,0.4095041751861572,1.4543533325195312e-05,1.430511474609375e-06,0.2963981628417969,1.1920928955078125e-06,0.7805657386779785,latency_loss,0.809,0.809,0.4154079437255859,3
1,1,1Gi,0.1,0.1,0.1,1.0,1.0,0.1,0.3995935916900635,1.4543533325195312e-05,1.9073486328125e-06,0.309964656829834,1.430511474609375e-06,0.8300366401672363,latency_loss,0.858,0.858,0.4329307556152344,4
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,1.0,0.3043076992034912,2.2411346435546875e-05,1.1920928955078125e-06,0.2711181640625,3.814697265625e-06,0.6311707496643066,latency_loss,0.661,0.661,0.9327224254608155,0
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,1.0,0.31594371795654297,2.0742416381835938e-05,1.6689300537109375e-06,0.25652599334716797,3.814697265625e-06,0.6412930488586426,latency_loss,0.714,0.714,0.929416036605835,1
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,1.0,0.3062288761138916,1.71661376953125e-05,1.1920928955078125e-06,0.22857189178466797,4.0531158447265625e-06,0.6000607013702393,latency_loss,0.629,0.629,0.8592577219009399,2
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,1.0,0.32339000701904297,1.5497207641601562e-05,1.430511474609375e-06,0.27806568145751953,4.0531158447265625e-06,0.663205623626709,latency_loss,0.72,0.72,0.9736124038696289,3
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,1.0,0.3055145740509033,3.075599670410156e-05,1.1920928955078125e-06,0.2794497013092041,3.5762786865234375e-06,0.6481461524963379,latency_loss,0.673,0.673,0.9581508636474609,4
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,0.1,0.35699009895324707,1.430511474609375e-05,1.1920928955078125e-06,0.2684667110443115,3.814697265625e-06,0.7801179885864258,latency_loss,0.808,0.808,0.38217945098876954,0
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,0.1,0.42560720443725586,2.5272369384765625e-05,1.6689300537109375e-06,0.3108060359954834,2.86102294921875e-06,0.8691647052764893,latency_loss,0.945,0.945,0.44028620719909667,1
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,0.1,0.3669145107269287,1.9788742065429688e-05,9.5367431640625e-07,0.30547022819519043,3.337860107421875e-06,0.7974882125854492,latency_loss,0.866,0.866,0.42191290855407715,2
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,0.1,0.3578464984893799,1.6927719116210938e-05,1.1920928955078125e-06,0.3080594539642334,2.384185791015625e-06,0.7983226776123047,latency_loss,0.827,0.827,0.42367842197418215,3
1,1,1Gi,0.1,0.1,0.1,1.0,0.1,0.1,0.49724817276000977,2.0503997802734375e-05,1.6689300537109375e-06,0.3309133052825928,2.6226043701171875e-06,0.9812417030334473,latency_loss,1.007,1.007,0.4787647724151612,4
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,1.0,0.2909426689147949,1.5020370483398438e-05,1.430511474609375e-06,0.5166664123535156,7.152557373046875e-07,0.876215934753418,latency_loss,0.905,0.905,0.9569792032241822,0
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,1.0,0.3314826488494873,1.5020370483398438e-05,7.152557373046875e-07,0.5484864711761475,7.152557373046875e-07,0.9627597332000732,latency_loss,0.986,0.986,1.0507589340209962,1
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,1.0,0.32210254669189453,1.52587890625e-05,1.430511474609375e-06,0.5146808624267578,7.152557373046875e-07,0.9031093120574951,latency_loss,0.977,0.977,0.9867900371551513,2
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,1.0,0.2841756343841553,1.0728836059570312e-05,1.1920928955078125e-06,0.5455656051635742,1.6689300537109375e-06,0.8965854644775391,latency_loss,0.923,0.923,0.9795624494552613,3
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,1.0,0.33624720573425293,1.9788742065429688e-05,1.9073486328125e-06,0.5333878993988037,1.1920928955078125e-06,0.9345180988311768,latency_loss,0.965,0.965,1.0214849710464478,4
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.1,0.40079760551452637,1.4781951904296875e-05,2.384185791015625e-06,0.7052218914031982,1.430511474609375e-06,1.2392022609710693,latency_loss,1.267,1.267,0.23452532291412354,0
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.1,0.3590962886810303,2.2649765014648438e-05,1.1920928955078125e-06,0.703831672668457,9.5367431640625e-07,1.1893465518951416,latency_loss,1.265,1.265,0.22523078918457035,1
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.1,0.4041445255279541,1.811981201171875e-05,9.5367431640625e-07,0.7663469314575195,1.1920928955078125e-06,1.2397193908691406,latency_loss,1.266,1.266,0.24102418422698973,2
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.1,0.4421117305755615,2.765655517578125e-05,1.1920928955078125e-06,0.6028943061828613,4.291534423828125e-06,1.1825881004333496,latency_loss,1.256,1.256,0.22276659011840821,3
1,1,1Gi,0.1,0.1,0.1,0.1,1.0,0.1,0.4027571678161621,1.2636184692382812e-05,9.5367431640625e-07,0.6470029354095459,9.5367431640625e-07,1.2233104705810547,latency_loss,1.265,1.265,0.22730937004089358,4
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,1.0,0.3147130012512207,2.6464462280273438e-05,1.430511474609375e-06,0.5031049251556396,3.0994415283203125e-06,0.8817312717437744,latency_loss,0.911,0.911,0.9635161638259888,0
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,1.0,0.2944488525390625,1.3113021850585938e-05,9.5367431640625e-07,0.47666406631469727,4.0531158447265625e-06,0.8370752334594727,latency_loss,0.883,0.883,0.9141883373260498,1
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,1.0,0.3243739604949951,1.5020370483398438e-05,1.1920928955078125e-06,0.5546772480010986,3.5762786865234375e-06,0.9441561698913574,latency_loss,0.974,0.974,1.0320632696151733,2
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,1.0,0.32924771308898926,1.8596649169921875e-05,1.430511474609375e-06,0.537916898727417,3.0994415283203125e-06,0.927868127822876,latency_loss,0.955,0.955,1.014586901664734,3
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,1.0,0.3031916618347168,1.811981201171875e-05,2.1457672119140625e-06,0.5136866569519043,2.1457672119140625e-06,0.8868463039398193,latency_loss,0.957,0.957,0.968536376953125,4
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,0.1,0.46529507637023926,1.33514404296875e-05,9.5367431640625e-07,0.7481279373168945,1.6689300537109375e-06,1.3971309661865234,latency_loss,1.423,1.423,0.26105699539184574,0
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,0.1,0.3761303424835205,1.52587890625e-05,1.1920928955078125e-06,0.8205986022949219,3.5762786865234375e-06,1.3908605575561523,latency_loss,1.469,1.469,0.25876095294952395,1
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,0.1,0.4489560127258301,1.8596649169921875e-05,2.1457672119140625e-06,0.7069652080535889,2.6226043701171875e-06,1.335322618484497,latency_loss,1.371,1.371,0.24912672042846679,2
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,0.1,0.4530463218688965,1.8358230590820312e-05,1.1920928955078125e-06,0.6434464454650879,2.1457672119140625e-06,1.269899606704712,latency_loss,1.342,1.342,0.23664140701293945,3
1,1,1Gi,0.1,0.1,0.1,0.1,0.1,0.1,0.4964029788970947,1.430511474609375e-05,1.6689300537109375e-06,0.6777596473693848,2.86102294921875e-06,1.302302360534668,latency_loss,1.376,1.376,0.24764838218688967,4
